time,velocity 
2050.4,100
2050.6,100
2050.8,100
2051,100
2051.2,100
2051.4,100
2051.6,100
2051.8,100
2052,100
2052.2,100
2052.4,100
2052.6,100
2052.8,100
2053,100
2053.2,100
2053.4,100
2053.6,100
2053.8,100
2054,100
2054.2,100
2054.4,100
2054.6,100
2054.8,100
2055,100
2055.2,100
2055.4,100
2055.6,100
2055.8,100
2056,100
2056.2,100
2056.4,100
2056.6,100
2056.8,100
2057,100
2057.2,100
2057.4,100
2057.6,100
2057.8,100
2058,100
2058.2,100
2058.4,100
2058.6,100
2058.8,100
2059,100
2059.2,100
2059.4,100
2059.6,100
2059.8,100
2060,100
2060.2,100
2060.4,100
2060.6,100
2060.8,100
2061,100
2061.2,100
2061.4,100
2061.6,100
2061.8,100
2062,100
2062.2,100
2062.4,100
2062.6,100
2062.8,100
2063,100
2063.2,100
2063.4,100
2063.6,100
2063.8,100
2064,100
2064.2,100
2064.4,100
2064.6,100
2064.8,100
2065,100
2065.2,100
2065.4,100
2065.6,100
2065.8,100
2066,100
2066.2,100
2066.4,100
2066.6,100
2066.8,100
2067,100
2067.2,100
2067.4,100
2067.6,100
2067.8,100
2068,100
2068.2,100
2068.4,100
2068.6,100
2068.8,100
2069,100
2069.2,100
2069.4,100
2069.6,100
2069.8,100
2070,100
2070.2,100
2070.4,100
2070.6,100
2070.8,100
2071,100
2071.2,100
2071.4,100
2071.6,100
2071.8,100
2072,100
2072.2,100
2072.4,100
2072.6,100
2072.8,100
2073,100
2073.2,100
2073.4,100
2073.6,100
2073.8,100
2074,100
2074.2,100
2074.4,100
2074.6,100
2074.8,100
2075,100
2075.2,100
2075.4,100
2075.6,100
2075.8,100
2076,100
2076.2,100
2076.4,100
2076.6,100
2076.8,100
2077,100
2077.2,100
2077.4,100
2077.6,100
2077.8,100
2078,100
2078.2,100
2078.4,100
2078.6,100
2078.8,100
2079,100
2079.2,100
2079.4,100
2079.6,100
2079.8,100
2080,100
2080.2,100
2080.4,100
2080.6,100
2080.8,100
2081,100
2081.2,100
2081.4,100
2081.6,100
2081.8,100
2082,100
2082.2,100
2082.4,100
2082.6,100
2082.8,100
2083,100
2083.2,100
2083.4,100
2083.6,100
2083.8,100
2084,100
2084.2,100
2084.4,100
2084.6,100
2084.8,100
2085,100
2085.2,100
2085.4,100
2085.6,100
2085.8,100
2086,100
2086.2,100
2086.4,100
2086.6,100
2086.8,100
2087,100
2087.2,100
2087.4,100
2087.6,100
2087.8,100
2088,100
2088.2,100
2088.4,100
2088.6,100
2088.8,100
2089,100
2089.2,100
2089.4,100
2089.6,100
2089.8,100
2090,100
2090.2,100
2090.4,100
2090.6,100
2090.8,100
2091,100
2091.2,100
2091.4,100
2091.6,100
2091.8,100
2092,100
2092.2,100
2092.4,100
2092.6,100
2092.8,100
2093,100
2093.2,100
2093.4,100
2093.6,100
2093.8,100
2094,100
2094.2,100
2094.4,100
2094.6,100
2094.8,100
2095,100
2095.2,100
2095.4,100
2095.6,100
2095.8,100
2096,100
2096.2,100
2096.4,100
2096.6,100
2096.8,100
2097,100
2097.2,100
2097.4,100
2097.6,100
2097.8,100
2098,100
2098.2,100
2098.4,100
2098.6,100
2098.8,100
2099,100
2099.2,100
2099.4,100
2099.6,100
2099.8,100
2100,100
2100.2,100
2100.4,100
2100.6,100
2100.8,100
2101,100
2101.2,100
2101.4,100
2101.6,100
2101.8,100
2102,100
2102.2,100
2102.4,100
2102.6,100
2102.8,100
2103,100
2103.2,100
2103.4,100
2103.6,100
2103.8,100
2104,100
2104.2,100
2104.4,100
2104.6,100
2104.8,100
2105,100
2105.2,100
2105.4,100
2105.6,100
2105.8,100
2106,100
2106.2,100
2106.4,100
2106.6,100
2106.8,100
2107,100
2107.2,100
2107.4,100
2107.6,100
2107.8,100
2108,100
2108.2,100
2108.4,100
2108.6,100
2108.8,100
2109,100
2109.2,100
2109.4,100
2109.6,100
2109.8,100
2110,100
2110.2,100
2110.4,100
2110.6,100
2110.8,100
2111,100
2111.2,100
2111.4,100
2111.6,100
2111.8,100
2112,100
2112.2,100
2112.4,100
2112.6,100
2112.8,100
2113,100
2113.2,100
2113.4,100
2113.6,100
2113.8,100
2114,100
2114.2,100
2114.4,100
2114.6,100
2114.8,100
2115,100
2115.2,100
2115.4,100
2115.6,100
2115.8,100
2116,100
2116.2,100
2116.4,100
2116.6,100
2116.8,100
2117,100
2117.2,100
2117.4,100
2117.6,100
2117.8,100
2118,100
2118.2,100
2118.4,100
2118.6,100
2118.8,100
2119,100
2119.2,100
2119.4,100
2119.6,100
2119.8,100
2120,100
2120.2,100
2120.4,100
2120.6,100
2120.8,100
2121,100
2121.2,100
2121.4,100
2121.6,100
2121.8,100
2122,100
2122.2,100
2122.4,100
2122.6,100
2122.8,100
2123,100
2123.2,100
2123.4,100
2123.6,100
2123.8,100
2124,100
2124.2,100
2124.4,100
2124.6,100
2124.8,100
2125,100
2125.2,100
2125.4,100
2125.6,100
2125.8,100
2126,100
2126.2,100
2126.4,100
2126.6,100
2126.8,100
2127,100
2127.2,100
2127.4,100
2127.6,100
2127.8,100
2128,100
2128.2,100
2128.4,100
2128.6,100
2128.8,100
2129,100
2129.2,100
2129.4,100
2129.6,100
2129.8,100
2130,100
2130.2,100
2130.4,100
2130.6,100
2130.8,100
2131,100
2131.2,100
2131.4,100
2131.6,100
2131.8,100
2132,100
2132.2,100
2132.4,100
2132.6,100
2132.8,100
2133,100
2133.2,100
2133.4,100
2133.6,100
2133.8,100
2134,100
2134.2,100
2134.4,100
2134.6,100
2134.8,100
2135,100
2135.2,100
2135.4,100
2135.6,100
2135.8,100
2136,100
2136.2,100
2136.4,100
2136.6,100
2136.8,100
2137,100
2137.2,100
2137.4,100
2137.6,100
2137.8,100
2138,100
2138.2,100
2138.4,100
2138.6,100
2138.8,100
2139,100
2139.2,100
2139.4,100
2139.6,100
2139.8,100
2140,100
2140.2,100
2140.4,100
2140.6,100
2140.8,100
2141,100
2141.2,100
2141.4,100
2141.6,100
2141.8,100
2142,100
2142.2,100
2142.4,100
2142.6,100
2142.8,100
2143,100
2143.2,100
2143.4,100
2143.6,100
2143.8,100
2144,100
2144.2,100
2144.4,100
2144.6,100
2144.8,100
2145,100
2145.2,100
2145.4,100
2145.6,100
2145.8,100
2146,100
2146.2,100
2146.4,100
2146.6,100
2146.8,100
2147,100
2147.2,100
2147.4,100
2147.6,100
2147.8,100
2148,100
2148.2,100
2148.4,100
2148.6,100
2148.8,100
2149,100
2149.2,100
2149.4,100
2149.6,100
2149.8,100
2150,100
2150.2,100
2150.4,100
2150.6,100
2150.8,100
2151,100
2151.2,100
2151.4,100
2151.6,100
2151.8,100
2152,100
2152.2,100
2152.4,100
2152.6,100
2152.8,100
2153,100
2153.2,100
2153.4,100
2153.6,100
2153.8,100
2154,100
2154.2,100
2154.4,100
2154.6,100
2154.8,100
2155,100
2155.2,100
2155.4,100
2155.6,100
2155.8,100
2156,100
2156.2,100
2156.4,100
2156.6,100
2156.8,100
2157,100
2157.2,100
2157.4,100
2157.6,100
2157.8,100
2158,100
2158.2,100
2158.4,100
2158.6,100
2158.8,100
2159,100
2159.2,100
2159.4,100
2159.6,100
2159.8,100
2160,100
2160.2,100
2160.4,100
2160.6,100
2160.8,100
2161,100
2161.2,100
2161.4,100
2161.6,100
2161.8,100
2162,100
2162.2,100
2162.4,100
2162.6,100
2162.8,100
2163,100
2163.2,100
2163.4,100
2163.6,100
2163.8,100
2164,100
2164.2,100
2164.4,100
2164.6,100
2164.8,100
2165,100
2165.2,100
2165.4,100
2165.6,100
2165.8,100
2166,100
2166.2,100
2166.4,100
2166.6,100
2166.8,100
2167,100
2167.2,100
2167.4,100
2167.6,100
2167.8,100
2168,100
2168.2,100
2168.4,100
2168.6,100
2168.8,100
2169,100
2169.2,100
2169.4,100
2169.6,100
2169.8,100
2170,100
2170.2,100
2170.4,100
2170.6,100
2170.8,100
2171,100
2171.2,100
2171.4,100
2171.6,100
2171.8,100
2172,100
2172.2,100
2172.4,100
2172.6,100
2172.8,100
2173,100
2173.2,100
2173.4,100
2173.6,100
2173.8,100
2174,100
2174.2,100
2174.4,100
2174.6,100
2174.8,100
2175,100
2175.2,100
2175.4,100
2175.6,100
2175.8,100
2176,100
2176.2,100
2176.4,100
2176.6,100
2176.8,100
2177,100
2177.2,100
2177.4,100
2177.6,100
2177.8,100
2178,100
2178.2,100
2178.4,100
2178.6,100
2178.8,100
2179,100
2179.2,100
2179.4,100
2179.6,100
2179.8,100
2180,100
2180.2,100
2180.4,100
2180.6,100
2180.8,100
2181,100
2181.2,100
2181.4,100
2181.6,100
2181.8,100
2182,100
2182.2,100
2182.4,100
2182.6,100
2182.8,100
2183,100
2183.2,100
2183.4,100
2183.6,100
2183.8,100
2184,100
2184.2,100
2184.4,100
2184.6,100
2184.8,100
2185,100
2185.2,100
2185.4,100
2185.6,100
2185.8,100
2186,100
2186.2,100
2186.4,100
2186.6,100
2186.8,100
2187,100
2187.2,100
2187.4,100
2187.6,100
2187.8,100
2188,100
2188.2,100
2188.4,100
2188.6,100
2188.8,100
2189,100
2189.2,100
2189.4,100
2189.6,100
2189.8,100
2190,100
2190.2,100
2190.4,100
2190.6,100
2190.8,100
2191,100
2191.2,100
2191.4,100
2191.6,100
2191.8,100
2192,100
2192.2,100
2192.4,100
2192.6,100
2192.8,100
2193,100
2193.2,100
2193.4,100
2193.6,100
2193.8,100
2194,100
2194.2,100
2194.4,100
2194.6,100
2194.8,100
2195,100
2195.2,100
2195.4,100
2195.6,100
2195.8,100
2196,100
2196.2,100
2196.4,100
2196.6,100
2196.8,100
2197,100
2197.2,100
2197.4,100
2197.6,100
2197.8,100
2198,100
2198.2,100
2198.4,100
2198.6,100
2198.8,100
2199,100
2199.2,100
2199.4,100
2199.6,100
2199.8,100
2200,100
2200.2,100
2200.4,100
2200.6,100
2200.8,100
2201,100
2201.2,100
2201.4,100
2201.6,100
2201.8,100
2202,100
2202.2,100
2202.4,100
2202.6,100
2202.8,100
2203,100
2203.2,100
2203.4,100
2203.6,100
2203.8,100
2204,100
2204.2,100
2204.4,100
2204.6,100
2204.8,100
2205,100
2205.2,100
2205.4,100
2205.6,100
2205.8,100
2206,100
2206.2,100
2206.4,100
2206.6,100
2206.8,100
2207,100
2207.2,100
2207.4,100
2207.6,100
2207.8,100
2208,100
2208.2,100
2208.4,100
2208.6,100
2208.8,100
2209,100
2209.2,100
2209.4,100
2209.6,100
2209.8,100
2210,100
2210.2,100
2210.4,100
2210.6,100
2210.8,100
2211,100
2211.2,100
2211.4,100
2211.6,100
2211.8,100
2212,100
2212.2,100
2212.4,100
2212.6,100
2212.8,100
2213,100
2213.2,100
2213.4,100
2213.6,100
2213.8,100
2214,100
2214.2,100
2214.4,100
2214.6,100
2214.8,100
2215,100
2215.2,100
2215.4,100
2215.6,100
2215.8,100
2216,100
2216.2,100
2216.4,100
2216.6,100
2216.8,100
2217,100
2217.2,100
2217.4,100
2217.6,100
2217.8,100
2218,100
2218.2,100
2218.4,100
2218.6,100
2218.8,100
2219,100
2219.2,100
2219.4,100
2219.6,100
2219.8,100
2220,100
2220.2,100
2220.4,100
2220.6,100
2220.8,100
2221,100
2221.2,100
2221.4,100
2221.6,100
2221.8,100
2222,100
2222.2,100
2222.4,100
2222.6,100
2222.8,100
2223,100
2223.2,100
2223.4,100
2223.6,100
2223.8,100
2224,100
2224.2,100
2224.4,100
2224.6,100
2224.8,100
2225,100
2225.2,100
2225.4,100
2225.6,100
2225.8,100
2226,100
2226.2,100
2226.4,100
2226.6,100
2226.8,100
2227,100
2227.2,100
2227.4,100
2227.6,100
2227.8,100
2228,100
2228.2,100
2228.4,100
2228.6,100
2228.8,100
2229,100
2229.2,100
2229.4,100
2229.6,100
2229.8,100
2230,100
2230.2,100
2230.4,100
2230.6,100
2230.8,100
2231,100
2231.2,100
2231.4,100
2231.6,100
2231.8,100
2232,100
2232.2,100
2232.4,100
2232.6,100
2232.8,100
2233,100
2233.2,100
2233.4,100
2233.6,100
2233.8,100
2234,100
2234.2,100
2234.4,100
2234.6,100
2234.8,100
2235,100
2235.2,100
2235.4,100
2235.6,100
2235.8,100
2236,100
2236.2,100
2236.4,100
2236.6,100
2236.8,100
2237,100
2237.2,100
2237.4,100
2237.6,100
2237.8,100
2238,100
2238.2,100
2238.4,100
2238.6,100
2238.8,100
2239,100
2239.2,100
2239.4,100
2239.6,100
2239.8,100
2240,100
2240.2,100
2240.4,100
2240.6,100
2240.8,100
2241,100
2241.2,100
2241.4,100
2241.6,100
2241.8,100
2242,100
2242.2,100
2242.4,100
2242.6,100
2242.8,100
2243,100
2243.2,100
2243.4,100
2243.6,100
2243.8,100
2244,100
2244.2,100
2244.4,100
2244.6,100
2244.8,100
2245,100
2245.2,100
2245.4,100
2245.6,100
2245.8,100
2246,100
2246.2,100
2246.4,100
2246.6,100
2246.8,100
2247,100
2247.2,100
2247.4,100
2247.6,100
2247.8,100
2248,100
2248.2,100
2248.4,100
2248.6,100
2248.8,100
2249,100
2249.2,100
2249.4,100
2249.6,100
2249.8,100
2250,100
2250.2,100
2250.4,100
2250.6,100
2250.8,100
2251,100
2251.2,100
2251.4,100
2251.6,100
2251.8,100
2252,100
2252.2,100
2252.4,100
2252.6,100
2252.8,100
2253,100
2253.2,100
2253.4,100
2253.6,100
2253.8,100
2254,100
2254.2,100
2254.4,100
2254.6,100
2254.8,100
2255,100
2255.2,100
2255.4,100
2255.6,100
2255.8,100
2256,100
2256.2,100
2256.4,100
2256.6,100
2256.8,100
2257,100
2257.2,100
2257.4,100
2257.6,100
2257.8,100
2258,100
2258.2,100
2258.4,100
2258.6,100
2258.8,100
2259,100
2259.2,100
2259.4,100
2259.6,100
2259.8,100
2260,100
2260.2,100
2260.4,100
2260.6,100
2260.8,100
2261,100
2261.2,100
2261.4,100
2261.6,100
2261.8,100
2262,100
2262.2,100
2262.4,100
2262.6,100
2262.8,100
2263,100
2263.2,100
2263.4,100
2263.6,100
2263.8,100
2264,100
2264.2,100
2264.4,100
2264.6,100
2264.8,100
2265,100
2265.2,100
2265.4,100
2265.6,100
2265.8,100
2266,100
2266.2,100
2266.4,100
2266.6,100
2266.8,100
2267,100
2267.2,100
2267.4,100
2267.6,100
2267.8,100
2268,100
2268.2,100
2268.4,100
2268.6,100
2268.8,100
2269,100
2269.2,100
2269.4,100
2269.6,100
2269.8,100
2270,100
2270.2,100
2270.4,100
2270.6,100
2270.8,100
2271,100
2271.2,100
2271.4,100
2271.6,100
2271.8,100
2272,100
2272.2,100
2272.4,100
2272.6,100
2272.8,100
2273,100
2273.2,100
2273.4,100
2273.6,100
2273.8,100
2274,100
2274.2,100
2274.4,100
2274.6,100
2274.8,100
2275,100
2275.2,100
2275.4,100
2275.6,100
2275.8,100
2276,100
2276.2,100
2276.4,100
2276.6,100
2276.8,100
2277,100
2277.2,100
2277.4,100
2277.6,100
2277.8,100
2278,100
2278.2,100
2278.4,100
2278.6,100
2278.8,100
2279,100
2279.2,100
2279.4,100
2279.6,100
2279.8,100
2280,100
2280.2,100
2280.4,100
2280.6,100
2280.8,100
2281,100
2281.2,100
2281.4,100
2281.6,100
2281.8,100
2282,100
2282.2,100
2282.4,100
2282.6,100
2282.8,100
2283,100
2283.2,100
2283.4,100
2283.6,100
2283.8,100
2284,100
2284.2,100
2284.4,100
2284.6,100
2284.8,100
2285,100
2285.2,100
2285.4,100
2285.6,100
2285.8,100
2286,100
2286.2,100
2286.4,100
2286.6,100
2286.8,100
2287,100
2287.2,100
2287.4,100
2287.6,100
2287.8,100
2288,100
2288.2,100
2288.4,100
2288.6,100
2288.8,100
2289,100
2289.2,100
2289.4,100
2289.6,100
2289.8,100
2290,100
2290.2,100
2290.4,100
2290.6,100
2290.8,100
2291,100
2291.2,100
2291.4,100
2291.6,100
2291.8,100
2292,100
2292.2,100
2292.4,100
2292.6,100
2292.8,100
2293,100
2293.2,100
2293.4,100
2293.6,100
2293.8,100
2294,100
2294.2,100
2294.4,100
2294.6,100
2294.8,100
2295,100
2295.2,100
2295.4,100
2295.6,100
2295.8,100
2296,100
2296.2,100
2296.4,100
2296.6,100
2296.8,100
2297,100
2297.2,100
2297.4,100
2297.6,100
2297.8,100
2298,100
2298.2,100
2298.4,100
2298.6,100
2298.8,100
2299,100
2299.2,100
2299.4,100
2299.6,100
2299.8,100
2300,100
2300.2,100
2300.4,100
2300.6,100
2300.8,100
2301,100
2301.2,100
2301.4,100
2301.6,100
2301.8,100
2302,100
2302.2,100
2302.4,100
2302.6,100
2302.8,100
2303,100
2303.2,100
2303.4,100
2303.6,100
2303.8,100
2304,100
2304.2,100
2304.4,100
2304.6,100
2304.8,100
2305,100
2305.2,100
2305.4,100
2305.6,100
2305.8,100
2306,100
2306.2,100
2306.4,100
2306.6,100
2306.8,100
2307,100
2307.2,100
2307.4,100
2307.6,100
2307.8,100
2308,100
2308.2,100
2308.4,100
2308.6,100
2308.8,100
2309,100
2309.2,100
2309.4,100
2309.6,100
2309.8,100
2310,100
2310.2,100
2310.4,100
2310.6,100
2310.8,100
2311,100
2311.2,100
2311.4,100
2311.6,100
2311.8,100
2312,100
2312.2,100
2312.4,100
2312.6,100
2312.8,100
2313,100
2313.2,100
2313.4,100
2313.6,100
2313.8,100
2314,100
2314.2,100
2314.4,100
2314.6,100
2314.8,100
2315,100
2315.2,100
2315.4,100
2315.6,100
2315.8,100
2316,100
2316.2,100
2316.4,100
2316.6,100
2316.8,100
2317,100
2317.2,100
2317.4,100
2317.6,100
2317.8,100
2318,100
2318.2,100
2318.4,100
2318.6,100
2318.8,100
2319,100
2319.2,100
2319.4,100
2319.6,100
2319.8,100
2320,100
2320.2,100
2320.4,100
2320.6,100
2320.8,100
2321,100
2321.2,100
2321.4,100
2321.6,100
2321.8,100
2322,100
2322.2,100
2322.4,100
2322.6,100
2322.8,100
2323,100
2323.2,100
2323.4,100
2323.6,100
2323.8,100
2324,100
2324.2,100
2324.4,100
2324.6,100
2324.8,100
2325,100
2325.2,100
2325.4,100
2325.6,100
2325.8,100
2326,100
2326.2,100
2326.4,100
2326.6,100
2326.8,100
2327,100
2327.2,100
2327.4,100
2327.6,100
2327.8,100
2328,100
2328.2,100
2328.4,100
2328.6,100
2328.8,100
2329,100
2329.2,100
2329.4,100
2329.6,100
2329.8,100
2330,100
2330.2,100
2330.4,100
2330.6,100
2330.8,100
2331,100
2331.2,100
2331.4,100
2331.6,100
2331.8,100
2332,100
2332.2,100
2332.4,100
2332.6,100
2332.8,100
2333,100
2333.2,100
2333.4,100
2333.6,100
2333.8,100
2334,100
2334.2,100
2334.4,100
2334.6,100
2334.8,100
2335,100
2335.2,100
2335.4,100
2335.6,100
2335.8,100
2336,100
2336.2,100
2336.4,100
2336.6,100
2336.8,100
2337,100
2337.2,100
2337.4,100
2337.6,100
2337.8,100
2338,100
2338.2,100
2338.4,100
2338.6,100
2338.8,100
2339,100
2339.2,100
2339.4,100
2339.6,100
2339.8,100
2340,100
2340.2,100
2340.4,100
2340.6,100
2340.8,100
2341,100
2341.2,100
2341.4,100
2341.6,100
2341.8,100
2342,100
2342.2,100
2342.4,100
2342.6,100
2342.8,100
2343,100
2343.2,100
2343.4,100
2343.6,100
2343.8,100
2344,100
2344.2,100
2344.4,100
2344.6,100
2344.8,100
2345,100
2345.2,100
2345.4,100
2345.6,100
2345.8,100
2346,100
2346.2,100
2346.4,100
2346.6,100
2346.8,100
2347,100
2347.2,100
2347.4,100
2347.6,100
2347.8,100
2348,100
2348.2,100
2348.4,100
2348.6,100
2348.8,100
2349,100
2349.2,100
2349.4,100
2349.6,100
2349.8,100
2350,100
2350.2,100
2350.4,100
2350.6,100
2350.8,100
2351,100
2351.2,100
2351.4,100
2351.6,100
2351.8,100
2352,100
2352.2,100
2352.4,100
2352.6,100
2352.8,100
2353,100
2353.2,100
2353.4,100
2353.6,100
2353.8,100
2354,100
2354.2,100
2354.4,100
2354.6,100
2354.8,100
2355,100
2355.2,100
2355.4,100
2355.6,100
2355.8,100
2356,100
2356.2,100
2356.4,100
2356.6,100
2356.8,100
2357,100
2357.2,100
2357.4,100
2357.6,100
2357.8,100
2358,100
2358.2,100
2358.4,100
2358.6,100
2358.8,100
2359,100
2359.2,100
2359.4,100
2359.6,100
2359.8,100
2360,100
2360.2,100
2360.4,100
2360.6,100
2360.8,100
2361,100
2361.2,100
2361.4,100
2361.6,100
2361.8,100
2362,100
2362.2,100
2362.4,100
2362.6,100
2362.8,100
2363,100
2363.2,100
2363.4,100
2363.6,100
2363.8,100
2364,100
2364.2,100
2364.4,100
2364.6,100
2364.8,100
2365,100
2365.2,100
2365.4,100
2365.6,100
2365.8,100
2366,100
2366.2,100
2366.4,100
2366.6,100
2366.8,100
2367,100
2367.2,100
2367.4,100
2367.6,100
2367.8,100
2368,100
2368.2,100
2368.4,100
2368.6,100
2368.8,100
2369,100
2369.2,100
2369.4,100
2369.6,100
2369.8,100
2370,100
2370.2,100
2370.4,100
2370.6,100
2370.8,100
2371,100
2371.2,100
2371.4,100
2371.6,100
2371.8,100
2372,100
2372.2,100
2372.4,100
2372.6,100
2372.8,100
2373,100
2373.2,100
2373.4,100
2373.6,100
2373.8,100
2374,100
2374.2,100
2374.4,100
2374.6,100
2374.8,100
2375,100
2375.2,100
2375.4,100
2375.6,100
2375.8,100
2376,100
2376.2,100
2376.4,100
2376.6,100
2376.8,100
2377,100
2377.2,100
2377.4,100
2377.6,100
2377.8,100
2378,100
2378.2,100
2378.4,100
2378.6,100
2378.8,100
2379,100
2379.2,100
2379.4,100
2379.6,100
2379.8,100
2380,100
2380.2,100
2380.4,100
2380.6,100
2380.8,100
2381,100
2381.2,100
2381.4,100
2381.6,100
2381.8,100
2382,100
2382.2,100
2382.4,100
2382.6,100
2382.8,100
2383,100
2383.2,100
2383.4,100
2383.6,100
2383.8,100
2384,100
2384.2,100
2384.4,100
2384.6,100
2384.8,100
2385,100
2385.2,100
2385.4,100
2385.6,100
2385.8,100
2386,100
2386.2,100
2386.4,100
2386.6,100
2386.8,100
2387,100
2387.2,100
2387.4,100
2387.6,100
2387.8,100
2388,100
2388.2,100
2388.4,100
2388.6,100
2388.8,100
2389,100
2389.2,100
2389.4,100
2389.6,100
2389.8,100
2390,100
2390.2,100
2390.4,100
2390.6,100
2390.8,100
2391,100
2391.2,100
2391.4,100
2391.6,100
2391.8,100
2392,100
2392.2,100
2392.4,100
2392.6,100
2392.8,100
2393,100
2393.2,100
2393.4,100
2393.6,100
2393.8,100
2394,100
2394.2,100
2394.4,100
2394.6,100
2394.8,100
2395,100
2395.2,100
2395.4,100
2395.6,100
2395.8,100
2396,100
2396.2,100
2396.4,100
2396.6,100
2396.8,100
2397,100
2397.2,100
2397.4,100
2397.6,100
2397.8,100
2398,100
2398.2,100
2398.4,100
2398.6,100
2398.8,100
2399,100
2399.2,100
2399.4,100
2399.6,100
2399.8,100
2400,100
2400.2,100
2400.4,100
2400.6,100
2400.8,100
2401,100
2401.2,100
2401.4,100
2401.6,100
2401.8,100
2402,100
2402.2,100
2402.4,100
2402.6,100
2402.8,100
2403,100
2403.2,100
2403.4,100
2403.6,100
2403.8,100
2404,100
2404.2,100
2404.4,100
2404.6,100
2404.8,100
2405,100
2405.2,100
2405.4,100
2405.6,100
2405.8,100
2406,100
2406.2,100
2406.4,100
2406.6,100
2406.8,100
2407,100
2407.2,100
2407.4,100
2407.6,100
2407.8,100
2408,100
2408.2,100
2408.4,100
2408.6,100
2408.8,100
2409,100
2409.2,100
2409.4,100
2409.6,100
2409.8,100
2410,100
2410.2,100
2410.4,100
2410.6,100
2410.8,100
2411,100
2411.2,100
2411.4,100
2411.6,100
2411.8,100
2412,100
2412.2,100
2412.4,100
2412.6,100
2412.8,100
2413,100
2413.2,100
2413.4,100
2413.6,100
2413.8,100
2414,100
2414.2,100
2414.4,100
2414.6,100
2414.8,100
2415,100
2415.2,100
2415.4,100
2415.6,100
2415.8,100
2416,100
2416.2,100
2416.4,100
2416.6,100
2416.8,100
2417,100
2417.2,100
2417.4,100
2417.6,100
2417.8,100
2418,100
2418.2,100
2418.4,100
2418.6,100
2418.8,100
2419,100
2419.2,100
2419.4,100
2419.6,100
2419.8,100
2420,100
2420.2,100
2420.4,100
2420.6,100
2420.8,100
2421,100
2421.2,100
2421.4,100
2421.6,100
2421.8,100
2422,100
2422.2,100
2422.4,100
2422.6,100
2422.8,100
2423,100
2423.2,100
2423.4,100
2423.6,100
2423.8,100
2424,100
2424.2,100
2424.4,100
2424.6,100
2424.8,100
2425,100
2425.2,100
2425.4,100
2425.6,100
2425.8,100
2426,100
2426.2,100
2426.4,100
2426.6,100
2426.8,100
2427,100
2427.2,100
2427.4,100
2427.6,100
2427.8,100
2428,100
2428.2,100
2428.4,100
2428.6,100
2428.8,100
2429,100
2429.2,100
2429.4,100
2429.6,100
2429.8,100
2430,100
2430.2,100
2430.4,100
2430.6,100
2430.8,100
2431,100
2431.2,100
2431.4,100
2431.6,100
2431.8,100
2432,100
2432.2,100
2432.4,100
2432.6,100
2432.8,100
2433,100
2433.2,100
2433.4,100
2433.6,100
2433.8,100
2434,100
2434.2,100
2434.4,100
2434.6,100
2434.8,100
2435,100
2435.2,100
2435.4,100
2435.6,100
2435.8,100
2436,100
2436.2,100
2436.4,100
2436.6,100
2436.8,100
2437,100
2437.2,100
2437.4,100
2437.6,100
2437.8,100
2438,100
2438.2,100
2438.4,100
2438.6,100
2438.8,100
2439,100
2439.2,100
2439.4,100
2439.6,100
2439.8,100
2440,100
2440.2,100
2440.4,100
2440.6,100
2440.8,100
2441,100
2441.2,100
2441.4,100
2441.6,100
2441.8,100
2442,100
2442.2,100
2442.4,100
2442.6,100
2442.8,100
2443,100
2443.2,100
2443.4,100
2443.6,100
2443.8,100
2444,100
2444.2,100
2444.4,100
2444.6,100
2444.8,100
2445,100
2445.2,100
2445.4,100
2445.6,100
2445.8,100
2446,100
2446.2,100
2446.4,100
2446.6,100
2446.8,100
2447,100
2447.2,100
2447.4,100
2447.6,100
2447.8,100
2448,100
2448.2,100
2448.4,100
2448.6,100
2448.8,100
2449,100
2449.2,100
2449.4,100
2449.6,100
2449.8,100
2450,100
2450.2,100
2450.4,100
2450.6,100
2450.8,100
2451,100
2451.2,100
2451.4,100
2451.6,100
2451.8,100
2452,100
2452.2,100
2452.4,100
2452.6,100
2452.8,100
2453,100
2453.2,100
2453.4,100
2453.6,100
2453.8,100
2454,100
2454.2,100
2454.4,100
2454.6,100
2454.8,100
2455,100
2455.2,100
2455.4,100
2455.6,100
2455.8,100
2456,100
2456.2,100
2456.4,100
2456.6,100
2456.8,100
2457,100
2457.2,100
2457.4,100
2457.6,100
2457.8,100
2458,100
2458.2,100
2458.4,100
2458.6,100
2458.8,100
2459,100
2459.2,100
2459.4,100
2459.6,100
2459.8,100
2460,100
2460.2,100
2460.4,100
2460.6,100
2460.8,100
2461,100
2461.2,100
2461.4,100
2461.6,100
2461.8,100
2462,100
2462.2,100
2462.4,100
2462.6,100
2462.8,100
2463,100
2463.2,100
2463.4,100
2463.6,100
2463.8,100
2464,100
2464.2,100
2464.4,100
2464.6,100
2464.8,100
2465,100
2465.2,100
2465.4,100
2465.6,100
2465.8,100
2466,100
2466.2,100
2466.4,100
2466.6,100
2466.8,100
2467,100
2467.2,100
2467.4,100
2467.6,100
2467.8,100
2468,100
2468.2,100
2468.4,100
2468.6,100
2468.8,100
2469,100
2469.2,100
2469.4,100
2469.6,100
2469.8,100
2470,100
2470.2,100
2470.4,100
2470.6,100
2470.8,100
2471,100
2471.2,100
2471.4,100
2471.6,100
2471.8,100
2472,100
2472.2,100
2472.4,100
2472.6,100
2472.8,100
2473,100
2473.2,100
2473.4,100
2473.6,100
2473.8,100
2474,100
2474.2,100
