time,velocity 
2593.4,19.8576
2593.6,19.8576
2593.8,19.8577
2594,19.8577
2594.2,19.8578
2594.4,19.8578
2594.6,19.8579
2594.8,19.8579
2595,19.858
2595.2,19.8581
2595.4,19.8581
2595.6,19.8582
2595.8,19.8582
2596,19.8583
2596.2,19.8583
2596.4,19.8584
2596.6,19.8584
2596.8,19.8585
2597,19.8585
2597.2,19.8586
2597.4,19.8586
2597.6,19.8587
2597.8,19.8587
2598,19.8588
2598.2,19.8589
2598.4,19.8589
2598.6,19.859
2598.8,19.859
2599,19.8591
2599.2,19.8591
2599.4,19.8592
2599.6,19.8592
2599.8,19.8593
2600,19.8593
2600.2,19.8594
2600.4,19.8594
2600.6,19.8595
2600.8,19.8595
2601,19.8596
2601.2,19.8596
2601.4,19.8597
2601.6,19.8598
2601.8,19.8598
2602,19.8599
2602.2,19.8599
2602.4,19.86
2602.6,19.86
2602.8,19.8601
2603,19.8601
2603.2,19.8602
2603.4,19.8602
2603.6,19.8603
2603.8,19.8603
2604,19.8604
2604.2,19.8604
2604.4,19.8605
2604.6,19.8605
2604.8,19.8606
2605,19.8606
2605.2,19.8607
2605.4,19.8608
2605.6,19.8608
2605.8,19.8609
2606,19.8609
2606.2,19.861
2606.4,19.861
2606.6,19.8611
2606.8,19.8611
2607,19.8612
2607.2,19.8612
2607.4,19.8613
2607.6,19.8613
2607.8,19.8614
2608,19.8614
2608.2,19.8615
2608.4,19.8615
2608.6,19.8616
2608.8,19.8616
2609,19.8617
2609.2,19.8617
2609.4,19.8618
2609.6,19.8618
2609.8,19.8619
2610,19.862
2610.2,19.862
2610.4,19.8621
2610.6,19.8621
2610.8,19.8622
2611,19.8622
2611.2,19.8623
2611.4,19.8623
2611.6,19.8624
2611.8,19.8624
2612,19.8625
2612.2,19.8625
2612.4,19.8626
2612.6,19.8626
2612.8,19.8627
2613,19.8627
2613.2,19.8628
2613.4,19.8628
2613.6,19.8629
2613.8,19.8629
2614,19.863
2614.2,19.863
2614.4,19.8631
2614.6,19.8631
2614.8,19.8632
2615,19.8632
2615.2,19.8633
2615.4,19.8633
2615.6,19.8634
2615.8,19.8635
2616,19.8635
2616.2,19.8636
2616.4,19.8636
2616.6,19.8637
2616.8,19.8637
2617,19.8638
2617.2,19.8638
2617.4,19.8639
2617.6,19.8639
2617.8,19.864
2618,19.864
2618.2,19.8641
2618.4,19.8641
2618.6,19.8642
2618.8,19.8642
2619,19.8643
2619.2,19.8643
2619.4,19.8644
2619.6,19.8644
2619.8,19.8645
2620,19.8645
2620.2,19.8646
2620.4,19.8646
2620.6,19.8647
2620.8,19.8647
2621,19.8648
2621.2,19.8648
2621.4,19.8649
2621.6,19.8649
2621.8,19.865
2622,19.865
2622.2,19.8651
2622.4,19.8651
2622.6,19.8652
2622.8,19.8652
2623,19.8653
2623.2,19.8653
2623.4,19.8654
2623.6,19.8654
2623.8,19.8655
2624,19.8655
2624.2,19.8656
2624.4,19.8656
2624.6,19.8657
2624.8,19.8657
2625,19.8658
2625.2,19.8658
2625.4,19.8659
2625.6,19.8659
2625.8,19.866
2626,19.866
2626.2,19.8661
2626.4,19.8661
2626.6,19.8662
2626.8,19.8662
2627,19.8663
2627.2,19.8663
2627.4,19.8664
2627.6,19.8665
2627.8,19.8665
2628,19.8666
2628.2,19.8666
2628.4,19.8667
2628.6,19.8667
2628.8,19.8668
2629,19.8668
2629.2,19.8669
2629.4,19.8669
2629.6,19.867
2629.8,19.867
2630,19.8671
2630.2,19.8671
2630.4,19.8672
2630.6,19.8672
2630.8,19.8673
2631,19.8673
2631.2,19.8674
2631.4,19.8674
2631.6,19.8675
2631.8,19.8675
2632,19.8676
2632.2,19.8676
2632.4,19.8677
2632.6,19.8677
2632.8,19.8678
2633,19.8678
2633.2,19.8679
2633.4,19.8679
2633.6,19.8679
2633.8,19.868
2634,19.868
2634.2,19.8681
2634.4,19.8681
2634.6,19.8682
2634.8,19.8682
2635,19.8683
2635.2,19.8683
2635.4,19.8684
2635.6,19.8684
2635.8,19.8685
2636,19.8685
2636.2,19.8686
2636.4,19.8686
2636.6,19.8687
2636.8,19.8687
2637,19.8688
2637.2,19.8688
2637.4,19.8689
2637.6,19.8689
2637.8,19.869
2638,19.869
2638.2,19.8691
2638.4,19.8691
2638.6,19.8692
2638.8,19.8692
2639,19.8693
2639.2,19.8693
2639.4,19.8694
2639.6,19.8694
2639.8,19.8695
2640,19.8695
2640.2,19.8696
2640.4,19.8696
2640.6,19.8697
2640.8,19.8697
2641,19.8698
2641.2,19.8698
2641.4,19.8699
2641.6,19.8699
2641.8,19.87
2642,19.87
2642.2,19.8701
2642.4,19.8701
2642.6,19.8702
2642.8,19.8702
2643,19.8703
2643.2,19.8703
2643.4,19.8704
2643.6,19.8704
2643.8,19.8705
2644,19.8705
2644.2,19.8706
2644.4,19.8706
2644.6,19.8707
2644.8,19.8707
2645,19.8708
2645.2,19.8708
2645.4,19.8709
2645.6,19.8709
2645.8,19.8709
2646,19.871
2646.2,19.871
2646.4,19.8711
2646.6,19.8711
2646.8,19.8712
2647,19.8712
2647.2,19.8713
2647.4,19.8713
2647.6,19.8714
2647.8,19.8714
2648,19.8715
2648.2,19.8715
2648.4,19.8716
2648.6,19.8716
2648.8,19.8717
2649,19.8717
2649.2,19.8718
2649.4,19.8718
2649.6,19.8719
2649.8,19.8719
2650,19.872
2650.2,19.872
2650.4,19.8721
2650.6,19.8721
2650.8,19.8722
2651,19.8722
2651.2,19.8723
2651.4,19.8723
2651.6,19.8723
2651.8,19.8724
2652,19.8724
2652.2,19.8725
2652.4,19.8725
2652.6,19.8726
2652.8,19.8726
2653,19.8727
2653.2,19.8727
2653.4,19.8728
2653.6,19.8728
2653.8,19.8729
2654,19.8729
2654.2,19.873
2654.4,19.873
2654.6,19.8731
2654.8,19.8731
2655,19.8732
2655.2,19.8732
2655.4,19.8733
2655.6,19.8733
2655.8,19.8734
2656,19.8734
2656.2,19.8734
2656.4,19.8735
2656.6,19.8735
2656.8,19.8736
2657,19.8736
2657.2,19.8737
2657.4,19.8737
2657.6,19.8738
2657.8,19.8738
2658,19.8739
2658.2,19.8739
2658.4,19.874
2658.6,19.874
2658.8,19.8741
2659,19.8741
2659.2,19.8742
2659.4,19.8742
2659.6,19.8743
2659.8,19.8743
2660,19.8744
2660.2,19.8744
2660.4,19.8744
2660.6,19.8745
2660.8,19.8745
2661,19.8746
2661.2,19.8746
2661.4,19.8747
2661.6,19.8747
2661.8,19.8748
2662,19.8748
2662.2,19.8749
2662.4,19.8749
2662.6,19.875
2662.8,19.875
2663,19.8751
2663.2,19.8751
2663.4,19.8752
2663.6,19.8752
2663.8,19.8752
2664,19.8753
2664.2,19.8753
2664.4,19.8754
2664.6,19.8754
2664.8,19.8755
2665,19.8755
2665.2,19.8756
2665.4,19.8756
2665.6,19.8757
2665.8,19.8757
2666,19.8758
2666.2,19.8758
2666.4,19.8759
2666.6,19.8759
2666.8,19.8759
2667,19.876
2667.2,19.876
2667.4,19.8761
2667.6,19.8761
2667.8,19.8762
2668,19.8762
2668.2,19.8763
2668.4,19.8763
2668.6,19.8764
2668.8,19.8764
2669,19.8765
2669.2,19.8765
2669.4,19.8766
2669.6,19.8766
2669.8,19.8766
2670,19.8767
2670.2,19.8767
2670.4,19.8768
2670.6,19.8768
2670.8,19.8769
2671,19.8769
2671.2,19.877
2671.4,19.877
2671.6,19.8771
2671.8,19.8771
2672,19.8772
2672.2,19.8772
2672.4,19.8773
2672.6,19.8773
2672.8,19.8773
2673,19.8774
2673.2,19.8774
2673.4,19.8775
2673.6,19.8775
2673.8,19.8776
2674,19.8776
2674.2,19.8777
2674.4,19.8777
2674.6,19.8778
2674.8,19.8778
2675,19.8778
2675.2,19.8779
2675.4,19.8779
2675.6,19.878
2675.8,19.878
2676,19.8781
2676.2,19.8781
2676.4,19.8782
2676.6,19.8782
2676.8,19.8783
2677,19.8783
2677.2,19.8784
2677.4,19.8784
2677.6,19.8784
2677.8,19.8785
2678,19.8785
2678.2,19.8786
2678.4,19.8786
2678.6,19.8787
2678.8,19.8787
2679,19.8788
2679.2,19.8788
2679.4,19.8789
2679.6,19.8789
2679.8,19.8789
2680,19.879
2680.2,19.879
2680.4,19.8791
2680.6,19.8791
2680.8,19.8792
2681,19.8792
2681.2,19.8793
2681.4,19.8793
2681.6,19.8794
2681.8,19.8794
2682,19.8794
2682.2,19.8795
2682.4,19.8795
2682.6,19.8796
2682.8,19.8796
2683,19.8797
2683.2,19.8797
2683.4,19.8798
2683.6,19.8798
2683.8,19.8799
2684,19.8799
2684.2,19.8799
2684.4,19.88
2684.6,19.88
2684.8,19.8801
2685,19.8801
2685.2,19.8802
2685.4,19.8802
2685.6,19.8803
2685.8,19.8803
2686,19.8804
2686.2,19.8804
2686.4,19.8804
2686.6,19.8805
2686.8,19.8805
2687,19.8806
2687.2,19.8806
2687.4,19.8807
2687.6,19.8807
2687.8,19.8808
2688,19.8808
2688.2,19.8808
2688.4,19.8809
2688.6,19.8809
2688.8,19.881
2689,19.881
2689.2,19.8811
2689.4,19.8811
2689.6,19.8812
2689.8,19.8812
2690,19.8812
2690.2,19.8813
2690.4,19.8813
2690.6,19.8814
2690.8,19.8814
2691,19.8815
2691.2,19.8815
2691.4,19.8816
2691.6,19.8816
2691.8,19.8817
2692,19.8817
2692.2,19.8817
2692.4,19.8818
2692.6,19.8818
2692.8,19.8819
2693,19.8819
2693.2,19.882
2693.4,19.882
2693.6,19.8821
2693.8,19.8821
2694,19.8821
2694.2,19.8822
2694.4,19.8822
2694.6,19.8823
2694.8,19.8823
2695,19.8824
2695.2,19.8824
2695.4,19.8825
2695.6,19.8825
2695.8,19.8825
2696,19.8826
2696.2,19.8826
2696.4,19.8827
2696.6,19.8827
2696.8,19.8828
2697,19.8828
2697.2,19.8828
2697.4,19.8829
2697.6,19.8829
2697.8,19.883
2698,19.883
2698.2,19.8831
2698.4,19.8831
2698.6,19.8832
2698.8,19.8832
2699,19.8832
2699.2,19.8833
2699.4,19.8833
2699.6,19.8834
2699.8,19.8834
2700,19.8835
2700.2,19.8835
2700.4,19.8836
2700.6,19.8836
2700.8,19.8836
2701,19.8837
2701.2,19.8837
2701.4,19.8838
2701.6,19.8838
2701.8,19.8839
2702,19.8839
2702.2,19.8839
2702.4,19.884
2702.6,19.884
2702.8,19.8841
2703,19.8841
2703.2,19.8842
2703.4,19.8842
2703.6,19.8843
2703.8,19.8843
2704,19.8843
2704.2,19.8844
2704.4,19.8844
2704.6,19.8845
2704.8,19.8845
2705,19.8846
2705.2,19.8846
2705.4,19.8846
2705.6,19.8847
2705.8,19.8847
2706,19.8848
2706.2,19.8848
2706.4,19.8849
2706.6,19.8849
2706.8,19.8849
2707,19.885
2707.2,19.885
2707.4,19.8851
2707.6,19.8851
2707.8,19.8852
2708,19.8852
2708.2,19.8852
2708.4,19.8853
2708.6,19.8853
2708.8,19.8854
2709,19.8854
2709.2,19.8855
2709.4,19.8855
2709.6,19.8856
2709.8,19.8856
2710,19.8856
2710.2,19.8857
2710.4,19.8857
2710.6,19.8858
2710.8,19.8858
2711,19.8859
2711.2,19.8859
2711.4,19.8859
2711.6,19.886
2711.8,19.886
2712,19.8861
2712.2,19.8861
2712.4,19.8862
2712.6,19.8862
2712.8,19.8862
2713,19.8863
2713.2,19.8863
2713.4,19.8864
2713.6,19.8864
2713.8,19.8865
2714,19.8865
2714.2,19.8865
2714.4,19.8866
2714.6,19.8866
2714.8,19.8867
2715,19.8867
2715.2,19.8868
2715.4,19.8868
2715.6,19.8868
2715.8,19.8869
2716,19.8869
2716.2,19.887
2716.4,19.887
2716.6,19.887
2716.8,19.8871
2717,19.8871
2717.2,19.8872
2717.4,19.8872
2717.6,19.8873
2717.8,19.8873
2718,19.8873
2718.2,19.8874
2718.4,19.8874
2718.6,19.8875
2718.8,19.8875
2719,19.8876
2719.2,19.8876
2719.4,19.8876
2719.6,19.8877
2719.8,19.8877
2720,19.8878
2720.2,19.8878
2720.4,19.8879
2720.6,19.8879
2720.8,19.8879
2721,19.888
2721.2,19.888
2721.4,19.8881
2721.6,19.8881
2721.8,19.8881
2722,19.8882
2722.2,19.8882
2722.4,19.8883
2722.6,19.8883
2722.8,19.8884
2723,19.8884
2723.2,19.8884
2723.4,19.8885
2723.6,19.8885
2723.8,19.8886
2724,19.8886
2724.2,19.8887
2724.4,19.8887
2724.6,19.8887
2724.8,19.8888
2725,19.8888
2725.2,19.8889
2725.4,19.8889
2725.6,19.8889
2725.8,19.889
2726,19.889
2726.2,19.8891
2726.4,19.8891
2726.6,19.8892
2726.8,19.8892
2727,19.8892
2727.2,19.8893
2727.4,19.8893
2727.6,19.8894
2727.8,19.8894
2728,19.8894
2728.2,19.8895
2728.4,19.8895
2728.6,19.8896
2728.8,19.8896
2729,19.8897
2729.2,19.8897
2729.4,19.8897
2729.6,19.8898
2729.8,19.8898
2730,19.8899
2730.2,19.8899
2730.4,19.8899
2730.6,19.89
2730.8,19.89
2731,19.8901
2731.2,19.8901
2731.4,19.8902
2731.6,19.8902
2731.8,19.8902
2732,19.8903
2732.2,19.8903
2732.4,19.8904
2732.6,19.8904
2732.8,19.8904
2733,19.8905
2733.2,19.8905
2733.4,19.8906
2733.6,19.8906
2733.8,19.8906
2734,19.8907
2734.2,19.8907
2734.4,19.8908
2734.6,19.8908
2734.8,19.8909
2735,19.8909
2735.2,19.8909
2735.4,19.891
2735.6,19.891
2735.8,19.8911
2736,19.8911
2736.2,19.8911
2736.4,19.8912
2736.6,19.8912
2736.8,19.8913
2737,19.8913
2737.2,19.8913
2737.4,19.8914
2737.6,19.8914
2737.8,19.8915
2738,19.8915
2738.2,19.8915
2738.4,19.8916
2738.6,19.8916
2738.8,19.8917
2739,19.8917
2739.2,19.8918
2739.4,19.8918
2739.6,19.8918
2739.8,19.8919
2740,19.8919
2740.2,19.892
2740.4,19.892
2740.6,19.892
2740.8,19.8921
2741,19.8921
2741.2,19.8922
2741.4,19.8922
2741.6,19.8922
2741.8,19.8923
2742,19.8923
2742.2,19.8924
2742.4,19.8924
2742.6,19.8924
2742.8,19.8925
2743,19.8925
2743.2,19.8926
2743.4,19.8926
2743.6,19.8926
2743.8,19.8927
2744,19.8927
2744.2,19.8928
2744.4,19.8928
2744.6,19.8928
2744.8,19.8929
2745,19.8929
2745.2,19.893
2745.4,19.893
2745.6,19.893
2745.8,19.8931
2746,19.8931
2746.2,19.8932
2746.4,19.8932
2746.6,19.8933
2746.8,19.8933
2747,19.8933
2747.2,19.8934
2747.4,19.8934
2747.6,19.8935
2747.8,19.8935
2748,19.8935
2748.2,19.8936
2748.4,19.8936
2748.6,19.8937
2748.8,19.8937
2749,19.8937
2749.2,19.8938
2749.4,19.8938
2749.6,19.8939
2749.8,19.8939
2750,19.8939
2750.2,19.894
2750.4,19.894
2750.6,19.8941
2750.8,19.8941
2751,19.8941
2751.2,19.8942
2751.4,19.8942
2751.6,19.8943
2751.8,19.8943
2752,19.8943
2752.2,19.8944
2752.4,19.8944
2752.6,19.8944
2752.8,19.8945
2753,19.8945
2753.2,19.8946
2753.4,19.8946
2753.6,19.8946
2753.8,19.8947
2754,19.8947
2754.2,19.8948
2754.4,19.8948
2754.6,19.8948
2754.8,19.8949
2755,19.8949
2755.2,19.895
2755.4,19.895
2755.6,19.895
2755.8,19.8951
2756,19.8951
2756.2,19.8952
2756.4,19.8952
2756.6,19.8952
2756.8,19.8953
2757,19.8953
2757.2,19.8954
2757.4,19.8954
2757.6,19.8954
2757.8,19.8955
2758,19.8955
2758.2,19.8956
2758.4,19.8956
2758.6,19.8956
2758.8,19.8957
2759,19.8957
2759.2,19.8958
2759.4,19.8958
2759.6,19.8958
2759.8,19.8959
2760,19.8959
2760.2,19.8959
2760.4,19.896
2760.6,19.896
2760.8,19.8961
2761,19.8961
2761.2,19.8961
2761.4,19.8962
2761.6,19.8962
2761.8,19.8963
2762,19.8963
2762.2,19.8963
2762.4,19.8964
2762.6,19.8964
2762.8,19.8965
2763,19.8965
2763.2,19.8965
2763.4,19.8966
2763.6,19.8966
2763.8,19.8967
2764,19.8967
2764.2,19.8967
2764.4,19.8968
2764.6,19.8968
2764.8,19.8968
2765,19.8969
2765.2,19.8969
2765.4,19.897
2765.6,19.897
2765.8,19.897
2766,19.8971
2766.2,19.8971
2766.4,19.8972
2766.6,19.8972
2766.8,19.8972
2767,19.8973
2767.2,19.8973
2767.4,19.8973
2767.6,19.8974
2767.8,19.8974
2768,19.8975
2768.2,19.8975
2768.4,19.8975
2768.6,19.8976
2768.8,19.8976
2769,19.8977
2769.2,19.8977
2769.4,19.8977
2769.6,19.8978
2769.8,19.8978
2770,19.8979
2770.2,19.8979
2770.4,19.8979
2770.6,19.898
2770.8,19.898
2771,19.898
2771.2,19.8981
2771.4,19.8981
2771.6,19.8982
2771.8,19.8982
2772,19.8982
2772.2,19.8983
2772.4,19.8983
2772.6,19.8983
2772.8,19.8984
2773,19.8984
2773.2,19.8985
2773.4,19.8985
2773.6,19.8985
2773.8,19.8986
2774,19.8986
2774.2,19.8987
2774.4,19.8987
2774.6,19.8987
2774.8,19.8988
2775,19.8988
2775.2,19.8988
2775.4,19.8989
2775.6,19.8989
2775.8,19.899
2776,19.899
2776.2,19.899
2776.4,19.8991
2776.6,19.8991
2776.8,19.8991
2777,19.8992
2777.2,19.8992
2777.4,19.8993
2777.6,19.8993
2777.8,19.8993
2778,19.8994
2778.2,19.8994
2778.4,19.8995
2778.6,19.8995
2778.8,19.8995
2779,19.8996
2779.2,19.8996
2779.4,19.8996
2779.6,19.8997
2779.8,19.8997
2780,19.8998
2780.2,19.8998
2780.4,19.8998
2780.6,19.8999
2780.8,19.8999
2781,19.8999
2781.2,19.9
2781.4,19.9
2781.6,19.9001
2781.8,19.9001
2782,19.9001
2782.2,19.9002
2782.4,19.9002
2782.6,19.9002
2782.8,19.9003
2783,19.9003
2783.2,19.9004
2783.4,19.9004
2783.6,19.9004
2783.8,19.9005
2784,19.9005
2784.2,19.9005
2784.4,19.9006
2784.6,19.9006
2784.8,19.9007
2785,19.9007
2785.2,19.9007
2785.4,19.9008
2785.6,19.9008
2785.8,19.9008
2786,19.9009
2786.2,19.9009
2786.4,19.901
2786.6,19.901
2786.8,19.901
2787,19.9011
2787.2,19.9011
2787.4,19.9011
2787.6,19.9012
2787.8,19.9012
2788,19.9013
2788.2,19.9013
2788.4,19.9013
2788.6,19.9014
2788.8,19.9014
2789,19.9014
2789.2,19.9015
2789.4,19.9015
2789.6,19.9016
2789.8,19.9016
2790,19.9016
2790.2,19.9017
2790.4,19.9017
2790.6,19.9017
2790.8,19.9018
2791,19.9018
2791.2,19.9018
2791.4,19.9019
2791.6,19.9019
2791.8,19.902
2792,19.902
2792.2,19.902
2792.4,19.9021
2792.6,19.9021
2792.8,19.9021
2793,19.9022
2793.2,19.9022
2793.4,19.9023
2793.6,19.9023
2793.8,19.9023
2794,19.9024
2794.2,19.9024
2794.4,19.9024
2794.6,19.9025
2794.8,19.9025
2795,19.9025
2795.2,19.9026
2795.4,19.9026
2795.6,19.9027
2795.8,19.9027
2796,19.9027
2796.2,19.9028
2796.4,19.9028
2796.6,19.9028
2796.8,19.9029
2797,19.9029
2797.2,19.9029
2797.4,19.903
2797.6,19.903
2797.8,19.9031
2798,19.9031
2798.2,19.9031
2798.4,19.9032
2798.6,19.9032
2798.8,19.9032
2799,19.9033
2799.2,19.9033
2799.4,19.9033
2799.6,19.9034
2799.8,19.9034
2800,19.9035
2800.2,19.9035
2800.4,19.9035
2800.6,19.9036
2800.8,19.9036
2801,19.9036
2801.2,19.9037
2801.4,19.9037
2801.6,19.9037
2801.8,19.9038
2802,19.9038
2802.2,19.9039
2802.4,19.9039
2802.6,19.9039
2802.8,19.904
2803,19.904
2803.2,19.904
2803.4,19.9041
2803.6,19.9041
2803.8,19.9041
2804,19.9042
2804.2,19.9042
2804.4,19.9043
2804.6,19.9043
2804.8,19.9043
2805,19.9044
2805.2,19.9044
2805.4,19.9044
2805.6,19.9045
2805.8,19.9045
2806,19.9045
2806.2,19.9046
2806.4,19.9046
2806.6,19.9047
2806.8,19.9047
2807,19.9047
2807.2,19.9048
2807.4,19.9048
2807.6,19.9048
2807.8,19.9049
2808,19.9049
2808.2,19.9049
2808.4,19.905
2808.6,19.905
2808.8,19.905
2809,19.9051
2809.2,19.9051
2809.4,19.9052
2809.6,19.9052
2809.8,19.9052
2810,19.9053
2810.2,19.9053
2810.4,19.9053
2810.6,19.9054
2810.8,19.9054
2811,19.9054
2811.2,19.9055
2811.4,19.9055
2811.6,19.9055
2811.8,19.9056
2812,19.9056
2812.2,19.9057
2812.4,19.9057
2812.6,19.9057
2812.8,19.9058
2813,19.9058
2813.2,19.9058
2813.4,19.9059
2813.6,19.9059
2813.8,19.9059
2814,19.906
2814.2,19.906
2814.4,19.906
2814.6,19.9061
2814.8,19.9061
2815,19.9061
2815.2,19.9062
2815.4,19.9062
2815.6,19.9063
2815.8,19.9063
2816,19.9063
2816.2,19.9064
2816.4,19.9064
2816.6,19.9064
2816.8,19.9065
2817,19.9065
2817.2,19.9065
2817.4,19.9066
2817.6,19.9066
2817.8,19.9066
2818,19.9067
2818.2,19.9067
2818.4,19.9067
2818.6,19.9068
2818.8,19.9068
2819,19.9069
2819.2,19.9069
2819.4,19.9069
2819.6,19.907
2819.8,19.907
2820,19.907
2820.2,19.9071
2820.4,19.9071
2820.6,19.9071
2820.8,19.9072
2821,19.9072
2821.2,19.9072
2821.4,19.9073
2821.6,19.9073
2821.8,19.9073
2822,19.9074
2822.2,19.9074
2822.4,19.9074
2822.6,19.9075
2822.8,19.9075
2823,19.9075
2823.2,19.9076
2823.4,19.9076
2823.6,19.9077
2823.8,19.9077
2824,19.9077
2824.2,19.9078
2824.4,19.9078
2824.6,19.9078
2824.8,19.9079
2825,19.9079
2825.2,19.9079
2825.4,19.908
2825.6,19.908
2825.8,19.908
2826,19.9081
2826.2,19.9081
2826.4,19.9081
2826.6,19.9082
2826.8,19.9082
2827,19.9082
2827.2,19.9083
2827.4,19.9083
2827.6,19.9083
2827.8,19.9084
2828,19.9084
2828.2,19.9084
2828.4,19.9085
2828.6,19.9085
2828.8,19.9086
2829,19.9086
2829.2,19.9086
2829.4,19.9087
2829.6,19.9087
2829.8,19.9087
2830,19.9088
2830.2,19.9088
2830.4,19.9088
2830.6,19.9089
2830.8,19.9089
2831,19.9089
2831.2,19.909
2831.4,19.909
2831.6,19.909
2831.8,19.9091
2832,19.9091
2832.2,19.9091
2832.4,19.9092
2832.6,19.9092
2832.8,19.9092
2833,19.9093
2833.2,19.9093
2833.4,19.9093
2833.6,19.9094
2833.8,19.9094
2834,19.9094
2834.2,19.9095
2834.4,19.9095
2834.6,19.9095
2834.8,19.9096
2835,19.9096
2835.2,19.9096
2835.4,19.9097
2835.6,19.9097
2835.8,19.9097
2836,19.9098
2836.2,19.9098
2836.4,19.9099
2836.6,19.9099
2836.8,19.9099
2837,19.91
2837.2,19.91
2837.4,19.91
2837.6,19.9101
2837.8,19.9101
2838,19.9101
2838.2,19.9102
2838.4,19.9102
2838.6,19.9102
2838.8,19.9103
2839,19.9103
2839.2,19.9103
2839.4,19.9104
2839.6,19.9104
2839.8,19.9104
2840,19.9105
2840.2,19.9105
2840.4,19.9105
2840.6,19.9106
2840.8,19.9106
2841,19.9106
2841.2,19.9107
2841.4,19.9107
2841.6,19.9107
2841.8,19.9108
2842,19.9108
2842.2,19.9108
2842.4,19.9109
2842.6,19.9109
2842.8,19.9109
2843,19.911
2843.2,19.911
2843.4,19.911
2843.6,19.9111
2843.8,19.9111
2844,19.9111
2844.2,19.9112
2844.4,19.9112
2844.6,19.9112
2844.8,19.9113
2845,19.9113
2845.2,19.9113
2845.4,19.9114
2845.6,19.9114
2845.8,19.9114
2846,19.9115
2846.2,19.9115
2846.4,19.9115
2846.6,19.9116
2846.8,19.9116
2847,19.9116
2847.2,19.9117
2847.4,19.9117
2847.6,19.9117
2847.8,19.9118
2848,19.9118
2848.2,19.9118
2848.4,19.9119
2848.6,19.9119
2848.8,19.9119
2849,19.912
2849.2,19.912
2849.4,19.912
2849.6,19.9121
2849.8,19.9121
2850,19.9121
2850.2,19.9122
2850.4,19.9122
2850.6,19.9122
2850.8,19.9123
2851,19.9123
2851.2,19.9123
2851.4,19.9124
2851.6,19.9124
2851.8,19.9124
2852,19.9125
2852.2,19.9125
2852.4,19.9125
2852.6,19.9126
2852.8,19.9126
2853,19.9126
2853.2,19.9127
2853.4,19.9127
2853.6,19.9127
2853.8,19.9128
2854,19.9128
2854.2,19.9128
2854.4,19.9129
2854.6,19.9129
2854.8,19.9129
2855,19.913
2855.2,19.913
2855.4,19.913
2855.6,19.9131
2855.8,19.9131
2856,19.9131
2856.2,19.9131
2856.4,19.9132
2856.6,19.9132
2856.8,19.9132
2857,19.9133
2857.2,19.9133
2857.4,19.9133
2857.6,19.9134
2857.8,19.9134
2858,19.9134
2858.2,19.9135
2858.4,19.9135
2858.6,19.9135
2858.8,19.9136
2859,19.9136
2859.2,19.9136
2859.4,19.9137
2859.6,19.9137
2859.8,19.9137
2860,19.9138
2860.2,19.9138
2860.4,19.9138
2860.6,19.9139
2860.8,19.9139
2861,19.9139
2861.2,19.914
2861.4,19.914
2861.6,19.914
2861.8,19.9141
2862,19.9141
2862.2,19.9141
2862.4,19.9142
2862.6,19.9142
2862.8,19.9142
2863,19.9143
2863.2,19.9143
2863.4,19.9143
2863.6,19.9144
2863.8,19.9144
2864,19.9144
2864.2,19.9144
2864.4,19.9145
2864.6,19.9145
2864.8,19.9145
2865,19.9146
2865.2,19.9146
2865.4,19.9146
2865.6,19.9147
2865.8,19.9147
2866,19.9147
2866.2,19.9148
2866.4,19.9148
2866.6,19.9148
2866.8,19.9149
2867,19.9149
2867.2,19.9149
2867.4,19.915
2867.6,19.915
2867.8,19.915
2868,19.9151
2868.2,19.9151
2868.4,19.9151
2868.6,19.9152
2868.8,19.9152
2869,19.9152
2869.2,19.9152
2869.4,19.9153
2869.6,19.9153
2869.8,19.9153
2870,19.9154
2870.2,19.9154
2870.4,19.9154
2870.6,19.9155
2870.8,19.9155
2871,19.9155
2871.2,19.9156
2871.4,19.9156
2871.6,19.9156
2871.8,19.9157
2872,19.9157
2872.2,19.9157
2872.4,19.9158
2872.6,19.9158
2872.8,19.9158
2873,19.9159
2873.2,19.9159
2873.4,19.9159
2873.6,19.9159
2873.8,19.916
2874,19.916
2874.2,19.916
2874.4,19.9161
2874.6,19.9161
2874.8,19.9161
2875,19.9162
2875.2,19.9162
2875.4,19.9162
2875.6,19.9163
2875.8,19.9163
2876,19.9163
2876.2,19.9164
2876.4,19.9164
2876.6,19.9164
2876.8,19.9165
2877,19.9165
2877.2,19.9165
2877.4,19.9165
2877.6,19.9166
2877.8,19.9166
2878,19.9166
2878.2,19.9167
2878.4,19.9167
2878.6,19.9167
2878.8,19.9168
2879,19.9168
2879.2,19.9168
2879.4,19.9169
2879.6,19.9169
2879.8,19.9169
2880,19.917
2880.2,19.917
2880.4,19.917
2880.6,19.917
2880.8,19.9171
2881,19.9171
2881.2,19.9171
2881.4,19.9172
2881.6,19.9172
2881.8,19.9172
2882,19.9173
2882.2,19.9173
2882.4,19.9173
2882.6,19.9174
2882.8,19.9174
2883,19.9174
2883.2,19.9175
2883.4,19.9175
2883.6,19.9175
2883.8,19.9175
2884,19.9176
2884.2,19.9176
2884.4,19.9176
2884.6,19.9177
2884.8,19.9177
2885,19.9177
2885.2,19.9178
2885.4,19.9178
2885.6,19.9178
2885.8,19.9179
2886,19.9179
2886.2,19.9179
2886.4,19.9179
2886.6,19.918
2886.8,19.918
2887,19.918
2887.2,19.9181
2887.4,19.9181
2887.6,19.9181
